癌症診斷年,性別,縣市別,癌症別,年齡標準化發生率  WHO 2000世界標準人口 (每10萬人口) ,癌症發生數,平均年齡,年齡中位數,粗率 (每10萬人口)
2022,全,新北市,鼻咽,4.43,272,54.37,54,6.81
2022,全,新北市,食道,6.76,488,62.35,62,12.21
2022,全,新北市,胃,11.11,823,67.92,68,20.6
2022,全,新北市,小腸,1.25,83,62.53,65,2.08
2022,全,新北市,結直腸,40.69,"2,939",65.82,66,73.56
2022,全,新北市,肝及肝內膽管,20.27,"1,517",66.78,67,37.97
2022,全,新北市,膽囊及肝外膽管,2.41,186,69.37,70,4.66
2022,全,新北市,胰,7.49,552,66.75,67,13.82
2022,全,新北市,後腹膜腔及腹膜,0.81,52,62.37,65,1.3
2022,全,新北市,消化器官其他分界不明部位,0.09,6,67,64.5,0.15
2022,全,新北市,鼻腔、中耳及副鼻竇,0.7,48,61.63,63,1.2
2022,全,新北市,喉,1.66,122,64.13,65,3.05
2022,全,新北市,肺、支氣管及氣管,43.46,"3,180",65.46,66,79.59
2022,全,新北市,胸膜,0.26,20,67.85,68,0.5
2022,全,新北市,胸腺、心臟與中隔,2.09,124,55.63,58.5,3.1
2022,全,新北市,骨、關節及關節軟骨,0.67,27,45.22,43,0.68
2022,全,新北市,結締組織、皮下組織及其他軟組織,2.39,128,56.35,61,3.2
2022,全,新北市,皮膚,7.35,533,69.04,70,13.34
2022,全,新北市,膀胱,5.45,419,71.21,72,10.49
2022,全,新北市,腎,5.54,371,59.87,61,9.29
2022,全,新北市,腎盂及其他泌尿系統,3.33,260,71.85,72,6.51
2022,全,新北市,眼及淚腺,0.24,8,39.5,46,0.2
2022,全,新北市,腦,2.43,130,53.69,60,3.25
2022,全,新北市,其他神經系統,0.2,14,60.93,64.5,0.35
2022,全,新北市,甲狀腺,18.73,"1,011",49.32,49,25.3
2022,全,新北市,其他內分泌腺,1.11,45,44.04,46,1.13
2022,全,新北市,其他分界不明的部位,0.16,9,59.33,62,0.23
2022,全,新北市,不明原發部位,1.5,114,71.33,72,2.85
2022,全,新北市,何杰金氏淋巴瘤,1.1,43,42.93,36,1.08
2022,全,新北市,白血病,7.68,449,60.04,65,11.24
2022,全,新北市,非何杰金氏淋巴瘤,8.98,589,62.73,65,14.74
2022,全,新北市,漿細胞瘤,2.16,162,67.18,67,4.05
2022,全,新北市,全癌症,332.14,"22,706",62.56,64,568.28
2022,全,桃園市,口腔、口咽及下咽,18.67,653,58.22,58,28.62
2022,全,桃園市,主唾液腺,0.56,20,60,59.5,0.88
2022,全,桃園市,鼻咽,4.1,129,52.6,51,5.65
2022,全,桃園市,食道,6.3,222,59.14,58,9.73
2022,全,桃園市,胃,9.29,347,67.52,68,15.21
2022,全,桃園市,小腸,1.11,38,60.11,62,1.67
2022,全,桃園市,結直腸,39.64,"1,443",64.17,64,63.25
2022,全,桃園市,肝及肝內膽管,19.25,713,65.86,66,31.25
2022,全,桃園市,膽囊及肝外膽管,2.55,97,71.4,72,4.25
2022,全,桃園市,胰,6.32,233,67.63,69,10.21
2022,全,桃園市,後腹膜腔及腹膜,0.83,28,56.68,59,1.23
2022,全,桃園市,鼻腔、中耳及副鼻竇,1.04,33,56.76,57,1.45
2022,全,桃園市,喉,1.74,63,63.33,63,2.76
2022,全,桃園市,肺、支氣管及氣管,39.47,"1,443",64.95,65,63.25
2022,全,桃園市,胸膜,0.15,6,69.17,71,0.26
2022,全,桃園市,胸腺、心臟與中隔,1.74,54,54.41,54.5,2.37
2022,全,桃園市,骨、關節及關節軟骨,0.67,15,40.87,39,0.66
2022,全,桃園市,結締組織、皮下組織及其他軟組織,1.95,60,54.8,59,2.63
2022,全,桃園市,皮膚,6.53,244,70.37,71,10.69
2022,全,桃園市,膀胱,4.88,184,71.96,72,8.06
2022,全,桃園市,腎,4.86,166,59.58,61.5,7.28
2022,全,桃園市,腎盂及其他泌尿系統,3.6,133,70.44,71,5.83
2022,全,桃園市,眼及淚腺,0.09,3,51.33,50,0.13
2022,全,桃園市,腦,2.96,78,50.46,56,3.42
2022,全,桃園市,其他神經系統,0.21,7,58.71,60,0.31
2022,全,桃園市,甲狀腺,14.78,444,49.45,49,19.46
2022,全,桃園市,其他內分泌腺,1.16,31,46.19,49,1.36
2022,全,桃園市,其他分界不明的部位,0.35,10,50.1,49.5,0.44
2022,全,桃園市,不明原發部位,0.99,38,68.89,65.5,1.67
2022,全,桃園市,何杰金氏淋巴瘤,0.6,15,42.13,37,0.66
2022,全,桃園市,白血病,8.45,252,57.27,60,11.05
2022,全,桃園市,非何杰金氏淋巴瘤,7.76,266,62.61,65,11.66
2022,全,桃園市,漿細胞瘤,2.34,87,68.94,70,3.81
2022,全,桃園市,全癌症,302.32,"10,537",61.63,62,461.85
2022,全,新竹縣,口腔、口咽及下咽,15.98,136,58.35,58,23.43
2022,全,新竹縣,主唾液腺,1.07,9,56.33,62,1.55
2022,全,新竹縣,鼻咽,3.54,29,51.62,48,5
2022,全,新竹縣,食道,7.01,61,58.66,58,10.51
2022,全,新竹縣,胃,8.21,77,68.7,69,13.26
2022,全,新竹縣,小腸,1.3,10,52.2,54.5,1.72
2022,全,新竹縣,結直腸,35.24,324,65.81,67,55.81
2022,全,新竹縣,肝及肝內膽管,17.73,157,65.43,66,27.05
2022,全,新竹縣,膽囊及肝外膽管,3.13,31,71.16,71,5.34
2022,全,新竹縣,胰,6.94,61,65.41,66,10.51
2022,全,新竹縣,後腹膜腔及腹膜,0.8,7,62.43,64,1.21
2022,全,新竹縣,鼻腔、中耳及副鼻竇,0.55,4,47.5,44,0.69
2022,全,新竹縣,喉,1.66,15,69.07,67,2.58
2022,全,新竹縣,肺、支氣管及氣管,36.61,333,65.39,65,57.36
2022,全,新竹縣,胸膜,0.22,2,70.5,70.5,0.34
2022,全,新竹縣,胸腺、心臟與中隔,1.46,10,55.5,62,1.72
2022,全,新竹縣,骨、關節及關節軟骨,0.76,4,40,30,0.69
2022,全,新竹縣,結締組織、皮下組織及其他軟組織,1.56,13,54.77,55,2.24
2022,全,新竹縣,皮膚,7.02,66,69.5,70.5,11.37
2022,全,新竹縣,膀胱,4.48,44,73,74,7.58
2022,全,新竹縣,腎,6.77,54,55.8,56,9.3
2022,全,新竹縣,腎盂及其他泌尿系統,3.48,32,70.06,73,5.51
2022,全,新竹縣,眼及淚腺,0.71,3,21.33,6,0.52
2022,全,新竹縣,腦,3.32,20,47.55,55,3.45
2022,全,新竹縣,甲狀腺,22.26,158,45.38,44,27.22
2022,全,新竹縣,其他內分泌腺,1.54,8,35.63,43,1.38
2022,全,新竹縣,其他分界不明的部位,0.18,2,74.5,74.5,0.34
2022,全,新竹縣,不明原發部位,0.98,9,63.78,61,1.55
2022,全,新竹縣,何杰金氏淋巴瘤,0.65,5,55.2,59,0.86
2022,全,新竹縣,白血病,9.57,77,60.82,64,13.26
2022,全,新竹縣,非何杰金氏淋巴瘤,9.2,78,61.81,64,13.44
2022,全,新竹縣,漿細胞瘤,1.48,14,71.43,74,2.41
2022,全,新竹縣,全癌症,298.51,"2,549",61.16,62,439.1
2022,全,宜蘭縣,口腔、口咽及下咽,23.65,174,58.18,56.5,38.75
2022,全,宜蘭縣,主唾液腺,0.64,6,67,63.5,1.34
2022,全,宜蘭縣,鼻咽,3.38,23,56.13,56,5.12
2022,全,宜蘭縣,食道,8.91,70,61.03,59,15.59
2022,全,宜蘭縣,胃,11.32,108,70.98,72,24.05
2022,全,宜蘭縣,小腸,0.71,5,63.4,68,1.11
2022,全,宜蘭縣,結直腸,35.86,320,67.69,68,71.26
2022,全,宜蘭縣,肝及肝內膽管,25.8,224,67.2,67,49.88
2022,全,宜蘭縣,膽囊及肝外膽管,2.85,28,70.57,69,6.24
2022,全,宜蘭縣,胰,6.71,60,69.67,72,13.36
2022,全,宜蘭縣,後腹膜腔及腹膜,1.3,6,49.83,49,1.34
2022,全,宜蘭縣,鼻腔、中耳及副鼻竇,0.5,4,59.5,60.5,0.89
2022,全,宜蘭縣,喉,2.51,21,64.71,63,4.68
2022,全,宜蘭縣,肺、支氣管及氣管,44.54,395,68.09,68,87.96
2022,全,宜蘭縣,胸腺、心臟與中隔,2.01,14,56.21,56.5,3.12
2022,全,宜蘭縣,骨、關節及關節軟骨,0.15,1,53,53,0.22
2022,全,宜蘭縣,結締組織、皮下組織及其他軟組織,2.19,13,53,48,2.89
2022,全,宜蘭縣,皮膚,8.63,94,77.06,78,20.93
2022,全,宜蘭縣,膀胱,5.12,46,70.33,72,10.24
2022,全,宜蘭縣,腎,6.58,51,62.39,64,11.36
2022,全,宜蘭縣,腎盂及其他泌尿系統,3.79,35,70.06,71,7.79
2022,全,宜蘭縣,眼及淚腺,0.11,1,71,71,0.22
2022,全,宜蘭縣,腦,3.41,19,51.84,53,4.23
2022,全,宜蘭縣,其他神經系統,0.49,4,66,64,0.89
2022,全,宜蘭縣,甲狀腺,17.52,101,49.75,50,22.49
2022,全,宜蘭縣,其他內分泌腺,1.32,8,54.13,49.5,1.78
2022,全,宜蘭縣,其他分界不明的部位,0.13,1,59,59,0.22
2022,全,宜蘭縣,不明原發部位,1.07,8,67.5,80.5,1.78
2022,全,宜蘭縣,何杰金氏淋巴瘤,0.95,5,43,40,1.11
2022,全,宜蘭縣,白血病,11.95,71,57.25,61,15.81
2022,全,宜蘭縣,非何杰金氏淋巴瘤,8.28,66,65.62,68.5,14.7
2022,全,宜蘭縣,漿細胞瘤,2.35,21,67.76,68,4.68
2022,全,宜蘭縣,全癌症,325.22,"2,625",64.52,66,584.55
2022,全,苗栗縣,口腔、口咽及下咽,25.94,226,58.09,58,42.23
2022,全,苗栗縣,主唾液腺,1.7,12,54,58.5,2.24
2022,全,苗栗縣,鼻咽,4.04,28,49.36,42.5,5.23
2022,全,苗栗縣,食道,9.94,88,58.28,58,16.44
2022,全,苗栗縣,胃,9.44,98,68.32,67.5,18.31
2022,全,苗栗縣,小腸,1.25,11,60.45,63,2.06
2022,全,苗栗縣,結直腸,43.81,443,66.85,67,82.78
2022,全,苗栗縣,肝及肝內膽管,25.21,268,69.05,69,50.08
2022,全,苗栗縣,膽囊及肝外膽管,2.01,23,71.78,72,4.3
2022,全,苗栗縣,胰,8.51,89,68.83,69,16.63
2022,全,苗栗縣,後腹膜腔及腹膜,1.45,10,58.9,65.5,1.87
2022,全,苗栗縣,鼻腔、中耳及副鼻竇,0.85,7,56.14,59,1.31
2022,全,苗栗縣,喉,2.25,22,64.77,64,4.11
2022,全,苗栗縣,肺、支氣管及氣管,36.7,377,67.32,67,70.45
2022,全,苗栗縣,胸膜,0.26,3,74,75,0.56
2022,全,苗栗縣,胸腺、心臟與中隔,2.54,20,57.2,60.5,3.74
2022,全,苗栗縣,骨、關節及關節軟骨,0.39,3,55,58,0.56
2022,全,苗栗縣,結締組織、皮下組織及其他軟組織,2.79,20,54.95,52.5,3.74
2022,全,苗栗縣,皮膚,7.5,91,74.02,75,17.01
2022,全,苗栗縣,膀胱,5.19,58,71.07,69.5,10.84
2022,全,苗栗縣,腎,3.79,36,61.97,61.5,6.73
2022,全,苗栗縣,腎盂及其他泌尿系統,3.94,43,71.16,72,8.04
2022,全,苗栗縣,眼及淚腺,0.71,2,27.5,27.5,0.37
2022,全,苗栗縣,腦,1.5,11,56.73,59,2.06
2022,全,苗栗縣,其他神經系統,0.57,1,3,3,0.19
2022,全,苗栗縣,甲狀腺,17.79,124,49.53,47,23.17
2022,全,苗栗縣,其他內分泌腺,0.49,3,40,41,0.56
2022,全,苗栗縣,其他分界不明的部位,0.24,2,54,54,0.37
2022,全,苗栗縣,不明原發部位,1.52,15,66.93,69,2.8
2022,全,苗栗縣,何杰金氏淋巴瘤,1.04,6,47.33,46,1.12
2022,全,苗栗縣,白血病,7.43,62,63.4,69,11.59
2022,全,苗栗縣,非何杰金氏淋巴瘤,7.51,70,63.57,64,13.08
2022,全,苗栗縣,漿細胞瘤,2.01,21,66.43,66,3.92
2022,全,苗栗縣,全癌症,314.25,"2,964",64.18,65,553.88
2022,全,彰化縣,口腔、口咽及下咽,27.37,560,60.99,61,44.97
2022,全,彰化縣,主唾液腺,1.3,25,60.4,56,2.01
2022,全,彰化縣,鼻咽,4.06,72,53.01,53,5.78
2022,全,彰化縣,食道,7.07,155,63.51,63,12.45
2022,全,彰化縣,胃,9.59,239,69.48,69,19.19
2022,全,彰化縣,小腸,1.04,25,67.04,67,2.01
2022,全,彰化縣,結直腸,44.17,"1,014",66.98,67,81.43
2022,全,彰化縣,肝及肝內膽管,25.32,598,68.49,69,48.02
2022,全,彰化縣,膽囊及肝外膽管,2.23,58,73.6,75.5,4.66
2022,全,彰化縣,胰,6.76,160,68.31,68,12.85
2022,全,彰化縣,後腹膜腔及腹膜,0.91,17,62.47,68,1.37
2022,全,彰化縣,消化器官其他分界不明部位,0.08,1,38,38,0.08
2022,全,彰化縣,鼻腔、中耳及副鼻竇,0.7,14,60.07,60,1.12
2022,全,彰化縣,喉,1.7,37,64.59,64,2.97
2022,全,彰化縣,肺、支氣管及氣管,40.63,944,66.98,67,75.81
2022,全,彰化縣,胸膜,0.14,4,72.75,73,0.32
2022,全,彰化縣,胸腺、心臟與中隔,2.51,48,57.71,60,3.85
2022,全,彰化縣,骨、關節及關節軟骨,0.68,10,48,48.5,0.8
2022,全,彰化縣,結締組織、皮下組織及其他軟組織,2.03,35,58.66,64,2.81
2022,全,彰化縣,皮膚,10.3,264,72.91,75,21.2
2022,全,彰化縣,膀胱,4.06,111,72.87,73,8.91
2022,全,彰化縣,腎,4.65,90,60.22,63,7.23
2022,全,彰化縣,腎盂及其他泌尿系統,2.9,79,74.59,78,6.34
2022,全,彰化縣,眼及淚腺,0.04,2,88.5,88.5,0.16
2022,全,彰化縣,腦,3.28,50,51.52,54,4.02
2022,全,彰化縣,其他神經系統,0.19,4,64.5,68.5,0.32
2022,全,彰化縣,甲狀腺,14.85,243,50.29,50,19.51
2022,全,彰化縣,其他內分泌腺,0.36,6,57,61,0.48
2022,全,彰化縣,其他分界不明的部位,0.46,10,65.5,59.5,0.8
2022,全,彰化縣,不明原發部位,1.18,31,72.61,73,2.49
2022,全,彰化縣,何杰金氏淋巴瘤,0.92,12,41.42,36,0.96
2022,全,彰化縣,白血病,6.18,120,62.84,68,9.64
2022,全,彰化縣,非何杰金氏淋巴瘤,8.48,174,63.07,65,13.97
2022,全,彰化縣,漿細胞瘤,2.01,49,70.16,70,3.93
2022,全,彰化縣,全癌症,311.72,"6,782",64.65,66,544.63
2022,全,南投縣,口腔、口咽及下咽,32.74,267,59.49,59,55.67
2022,全,南投縣,主唾液腺,1.33,13,68.85,68,2.71
2022,全,南投縣,鼻咽,4.56,31,53.29,54,6.46
2022,全,南投縣,食道,11.09,89,58.54,57,18.56
2022,全,南投縣,胃,10.03,99,68.8,70,20.64
2022,全,南投縣,小腸,1.09,10,63.6,64.5,2.09
2022,全,南投縣,結直腸,34.16,330,67.03,67,68.81
2022,全,南投縣,肝及肝內膽管,23.33,229,67.3,67,47.75
2022,全,南投縣,膽囊及肝外膽管,1.39,15,70.8,71,3.13
2022,全,南投縣,胰,6.15,61,69.05,71,12.72
2022,全,南投縣,後腹膜腔及腹膜,1.05,5,54.8,72,1.04
2022,全,南投縣,消化器官其他分界不明部位,0.18,1,49,49,0.21
2022,全,南投縣,鼻腔、中耳及副鼻竇,0.35,4,70,64.5,0.83
2022,全,南投縣,喉,2.1,18,59.11,59,3.75
2022,全,南投縣,肺、支氣管及氣管,36.23,350,66.57,68,72.98
2022,全,南投縣,胸膜,0.34,3,66.33,72,0.63
2022,全,南投縣,胸腺、心臟與中隔,1.08,9,59.56,64,1.88
2022,全,南投縣,骨、關節及關節軟骨,0.39,2,41,41,0.42
2022,全,南投縣,結締組織、皮下組織及其他軟組織,1.1,9,61.67,68,1.88
2022,全,南投縣,皮膚,8.8,100,74.09,77,20.85
2022,全,南投縣,膀胱,7.11,80,72.83,74,16.68
2022,全,南投縣,腎,3.66,25,57,62,5.21
2022,全,南投縣,腎盂及其他泌尿系統,4.92,55,75.27,77,11.47
2022,全,南投縣,眼及淚腺,0.72,2,33.5,33.5,0.42
2022,全,南投縣,腦,1.23,11,63.45,67,2.29
2022,全,南投縣,其他神經系統,0.2,2,74.5,74.5,0.42
2022,全,南投縣,甲狀腺,13.44,80,47.81,45,16.68
2022,全,南投縣,其他內分泌腺,0.58,3,44,25,0.63
2022,全,南投縣,不明原發部位,0.5,7,78,82,1.46
2022,全,南投縣,何杰金氏淋巴瘤,0.85,3,28.67,29,0.63
2022,全,南投縣,白血病,9.97,52,55.4,65,10.84
2022,全,南投縣,非何杰金氏淋巴瘤,7.62,64,65.52,70,13.34
2022,全,南投縣,漿細胞瘤,1.87,21,72.9,73,4.38
2022,全,南投縣,全癌症,308.15,"2,697",64.29,65,562.35
2022,全,雲林縣,口腔、口咽及下咽,32.02,355,59.11,59,53.46
2022,全,雲林縣,主唾液腺,0.42,4,54,52.5,0.6
2022,全,雲林縣,鼻咽,3.03,32,57.59,59,4.82
2022,全,雲林縣,食道,9.59,107,59.1,59,16.11
2022,全,雲林縣,胃,7.58,116,72.19,72,17.47
2022,全,雲林縣,小腸,1.02,15,70.8,71,2.26
2022,全,雲林縣,結直腸,35.18,482,68.11,69,72.58
2022,全,雲林縣,肝及肝內膽管,33.35,464,68.63,68,69.87
2022,全,雲林縣,膽囊及肝外膽管,2.34,31,67.94,69,4.67
2022,全,雲林縣,胰,6.48,89,68.09,68,13.4
2022,全,雲林縣,後腹膜腔及腹膜,0.99,11,59.09,60,1.66
2022,全,雲林縣,鼻腔、中耳及副鼻竇,0.41,6,68.17,70.5,0.9
2022,全,雲林縣,喉,1.73,22,65.32,63.5,3.31
2022,全,雲林縣,肺、支氣管及氣管,43.7,587,67.25,68,88.39
2022,全,雲林縣,胸膜,0.27,4,68,67.5,0.6
2022,全,雲林縣,胸腺、心臟與中隔,1.86,21,61.1,62,3.16
2022,全,雲林縣,骨、關節及關節軟骨,0.58,4,44.75,43,0.6
2022,全,雲林縣,結締組織、皮下組織及其他軟組織,1.56,21,67.62,65,3.16
2022,全,雲林縣,皮膚,11.31,190,75.66,78,28.61
2022,全,雲林縣,膀胱,5.44,81,71.53,73,12.2
2022,全,雲林縣,腎,3.16,40,64.7,65,6.02
2022,全,雲林縣,腎盂及其他泌尿系統,4.18,65,73.08,73,9.79
2022,全,雲林縣,眼及淚腺,0.07,1,69,69,0.15
2022,全,雲林縣,腦,2.67,23,51.7,51,3.46
2022,全,雲林縣,其他神經系統,0.24,2,43.5,43.5,0.3
2022,全,雲林縣,甲狀腺,13.15,115,50.16,49,17.32
2022,全,雲林縣,其他內分泌腺,0.28,2,39,39,0.3
2022,全,雲林縣,其他分界不明的部位,0.32,4,64.25,63.5,0.6
2022,全,雲林縣,不明原發部位,1.18,17,68.65,67,2.56
2022,全,雲林縣,何杰金氏淋巴瘤,0.74,4,36.75,25,0.6
2022,全,雲林縣,白血病,6.77,65,60.49,66,9.79
2022,全,雲林縣,非何杰金氏淋巴瘤,7.95,101,66.49,68,15.21
2022,全,雲林縣,漿細胞瘤,1.59,24,71.67,73,3.61
2022,全,雲林縣,全癌症,307.61,"3,900",65.62,66,587.27
2022,全,嘉義縣,口腔、口咽及下咽,32.86,281,58.65,59,57.56
2022,全,嘉義縣,主唾液腺,0.83,9,64.33,61,1.84
2022,全,嘉義縣,鼻咽,2.94,25,58.6,56,5.12
2022,全,嘉義縣,食道,9.29,82,59.94,59,16.8
2022,全,嘉義縣,胃,7.42,86,70.5,68.5,17.62
2022,全,嘉義縣,小腸,1.02,11,68.36,65,2.25
2022,全,嘉義縣,結直腸,35.21,369,67.9,68,75.59
2022,全,嘉義縣,肝及肝內膽管,30.17,324,68.66,70,66.37
2022,全,嘉義縣,膽囊及肝外膽管,2.17,27,73.07,75,5.53
2022,全,嘉義縣,胰,6.22,73,71.16,72,14.95
2022,全,嘉義縣,後腹膜腔及腹膜,0.93,8,61.25,62.5,1.64
2022,全,嘉義縣,鼻腔、中耳及副鼻竇,0.82,6,58.17,62,1.23
2022,全,嘉義縣,喉,1.71,18,67.17,67.5,3.69
2022,全,嘉義縣,肺、支氣管及氣管,43.08,466,68.12,67,95.46
2022,全,嘉義縣,胸膜,0.28,3,72.33,79,0.61
2022,全,嘉義縣,胸腺、心臟與中隔,2.88,21,55.14,55,4.3
2022,全,嘉義縣,骨、關節及關節軟骨,0.55,5,62.8,60,1.02
2022,全,嘉義縣,結締組織、皮下組織及其他軟組織,2.32,16,57,58,3.28
2022,全,嘉義縣,皮膚,11.72,162,76.9,80,33.19
2022,全,嘉義縣,膀胱,4.4,59,76.2,75,12.09
2022,全,嘉義縣,腎,5.01,44,62.57,65,9.01
2022,全,嘉義縣,腎盂及其他泌尿系統,5.41,67,73.15,75,13.73
2022,全,嘉義縣,腦,1.9,11,51.55,54,2.25
2022,全,嘉義縣,其他神經系統,0.23,1,37,37,0.2
2022,全,嘉義縣,甲狀腺,13.22,81,48.77,48,16.59
2022,全,嘉義縣,其他內分泌腺,0.27,2,53.5,53.5,0.41
2022,全,嘉義縣,其他分界不明的部位,0.44,5,66.8,68,1.02
2022,全,嘉義縣,不明原發部位,1.54,19,71.89,74,3.89
2022,全,嘉義縣,白血病,9.13,82,65.37,69,16.8
2022,全,嘉義縣,非何杰金氏淋巴瘤,8.69,82,65.6,69.5,16.8
2022,全,嘉義縣,漿細胞瘤,1.17,14,71.64,71,2.87
2022,全,嘉義縣,全癌症,315.47,"3,082",65.75,66,631.35
2022,全,屏東縣,口腔、口咽及下咽,34.69,470,58.65,58,58.85
2022,全,屏東縣,主唾液腺,1.04,14,60.14,60,1.75
2022,全,屏東縣,鼻咽,5.23,61,54.15,52,7.64
2022,全,屏東縣,食道,9.33,135,60.5,60,16.9
2022,全,屏東縣,胃,8.09,136,69.63,70,17.03
2022,全,屏東縣,小腸,1.01,16,64.75,65,2
2022,全,屏東縣,結直腸,42.89,688,67.39,68,86.14
2022,全,屏東縣,肝及肝內膽管,29.64,487,67.47,68,60.97
2022,全,屏東縣,膽囊及肝外膽管,2.77,49,72.53,75,6.13
2022,全,屏東縣,胰,9.15,135,66.42,68,16.9
2022,全,屏東縣,後腹膜腔及腹膜,1.11,16,63.75,69,2
2022,全,屏東縣,鼻腔、中耳及副鼻竇,0.41,6,63.5,65,0.75
2022,全,屏東縣,喉,1.86,31,65.35,64,3.88
2022,全,屏東縣,肺、支氣管及氣管,34.71,568,67.07,67,71.12
2022,全,屏東縣,胸膜,0.33,4,57.25,63.5,0.5
2022,全,屏東縣,胸腺、心臟與中隔,1.17,16,62,67,2
2022,全,屏東縣,骨、關節及關節軟骨,0.52,5,46,52,0.63
2022,全,屏東縣,結締組織、皮下組織及其他軟組織,1.55,22,63.05,65,2.75
2022,全,屏東縣,皮膚,11.8,215,73.81,74,26.92
2022,全,屏東縣,膀胱,7.61,132,70.98,71.5,16.53
2022,全,屏東縣,腎,4.16,65,64.63,64,8.14
2022,全,屏東縣,腎盂及其他泌尿系統,5.33,93,70.71,72,11.64
2022,全,屏東縣,眼及淚腺,0.14,2,59.5,59.5,0.25
2022,全,屏東縣,腦,2.66,26,54.42,62.5,3.26
2022,全,屏東縣,其他神經系統,0.07,1,56,56,0.13
2022,全,屏東縣,甲狀腺,14.51,169,53.1,53,21.16
2022,全,屏東縣,其他內分泌腺,1.16,9,40.67,46,1.13
2022,全,屏東縣,其他分界不明的部位,0.22,4,66.25,66.5,0.5
2022,全,屏東縣,不明原發部位,1.92,33,70,73,4.13
2022,全,屏東縣,何杰金氏淋巴瘤,0.78,7,45.86,35,0.88
2022,全,屏東縣,白血病,7.54,100,61.34,65.5,12.52
2022,全,屏東縣,非何杰金氏淋巴瘤,7.64,108,63.53,66,13.52
2022,全,屏東縣,漿細胞瘤,1.98,33,69.7,71,4.13
2022,全,屏東縣,全癌症,331.06,"4,937",64.4,65,618.13
2022,全,澎湖縣,口腔、口咽及下咽,13.58,27,63.19,63,25.18
2022,全,澎湖縣,主唾液腺,0.39,1,80,80,0.93
2022,全,澎湖縣,鼻咽,0.46,1,62,62,0.93
2022,全,澎湖縣,食道,9.29,17,59.76,61,15.85
2022,全,澎湖縣,胃,5.14,12,73.33,76,11.19
2022,全,澎湖縣,結直腸,30.29,63,69.16,71,58.76
2022,全,澎湖縣,肝及肝內膽管,20.55,44,69.27,71,41.04
2022,全,澎湖縣,膽囊及肝外膽管,1.2,2,64,64,1.87
2022,全,澎湖縣,胰,6.76,15,73.73,77,13.99
2022,全,澎湖縣,後腹膜腔及腹膜,0.44,1,70,70,0.93
2022,全,澎湖縣,喉,0.44,1,72,72,0.93
2022,全,澎湖縣,肺、支氣管及氣管,47.21,95,66.78,67,88.6
2022,全,澎湖縣,胸膜,0.44,1,71,71,0.93
2022,全,澎湖縣,胸腺、心臟與中隔,1.36,3,64.33,62,2.8
2022,全,澎湖縣,骨、關節及關節軟骨,0.68,1,52,52,0.93
2022,全,澎湖縣,結締組織、皮下組織及其他軟組織,3.66,3,43.67,53,2.8
2022,全,澎湖縣,皮膚,6.22,16,77,79,14.92
2022,全,澎湖縣,膀胱,8.16,19,73.05,72,17.72
2022,全,澎湖縣,腎,3.59,7,62.57,60,6.53
2022,全,澎湖縣,腎盂及其他泌尿系統,4.73,10,76.1,77.5,9.33
2022,全,澎湖縣,腦,0.94,1,37,37,0.93
2022,全,澎湖縣,甲狀腺,14,20,50.45,51,18.65
2022,全,澎湖縣,其他分界不明的部位,0.45,1,67,67,0.93
2022,全,澎湖縣,不明原發部位,1.48,3,62.67,60,2.8
2022,全,澎湖縣,白血病,3.16,5,58,65,4.66
2022,全,澎湖縣,非何杰金氏淋巴瘤,8.73,15,57.8,60,13.99
2022,全,澎湖縣,漿細胞瘤,0.96,2,74,74,1.87
2022,全,澎湖縣,全癌症,243.14,473,65.77,66,441.14
2022,全,花蓮縣,口腔、口咽及下咽,31.14,175,59.87,59,54.88
2022,全,花蓮縣,主唾液腺,0.67,4,65.5,69.5,1.25
2022,全,花蓮縣,鼻咽,3.78,19,56.58,54,5.96
2022,全,花蓮縣,食道,12.2,73,61.64,61,22.89
2022,全,花蓮縣,胃,13.78,87,67.95,67,27.28
2022,全,花蓮縣,小腸,1.45,10,66.2,64.5,3.14
2022,全,花蓮縣,結直腸,34.58,204,64.36,64,63.97
2022,全,花蓮縣,肝及肝內膽管,25.3,160,67.38,69,50.17
2022,全,花蓮縣,膽囊及肝外膽管,2.71,19,69.84,69,5.96
2022,全,花蓮縣,胰,6.59,41,67.51,70,12.86
2022,全,花蓮縣,後腹膜腔及腹膜,0.35,2,63,63,0.63
2022,全,花蓮縣,鼻腔、中耳及副鼻竇,0.4,3,76,77,0.94
2022,全,花蓮縣,喉,2.15,13,64.69,65,4.08
2022,全,花蓮縣,肺、支氣管及氣管,33.9,207,65.36,66,64.91
2022,全,花蓮縣,胸膜,0.95,6,66.67,65,1.88
2022,全,花蓮縣,胸腺、心臟與中隔,0.6,3,63.33,76,0.94
2022,全,花蓮縣,骨、關節及關節軟骨,0.62,3,59.67,69,0.94
2022,全,花蓮縣,結締組織、皮下組織及其他軟組織,2.57,10,56.5,66.5,3.14
2022,全,花蓮縣,皮膚,9.99,68,72.41,71.5,21.32
